,runID,module,name,count,sumweights,mean,stddev,min,max,underflows,overflows,binedges,binvalues,interpolationmode,recordingmode,source,title,unit,configname,datetime,datetimef,experiment,inifile,iterationvars,iterationvarsd,iterationvarsf,measurement,network,processid,repetition,replication,resultdir,runnumber,seedset,legend
0,Attacco_Aggressivo-0-20251005-11:28:27-2073,NetworkA.server.app[0],endToEndDelay:histogram,218.0,218.0,0.19242692410200457,0.10928674606589756,0.054236333898,0.684017365954,0.0,0.0,[  0.  10.  20.  30.  40.  50.  60.  70.  80.  90. 100. 110. 120. 130. 140. 150. 160. 170. 180. 190. 200. 210. 220. 230. 240. 250. 260. 270. 280. 290. 300. 310. 320. 330. 340. 350. 360. 370. 380. 390. 400. 410. 420. 430. 440. 450. 460. 470. 480. 490. 500. 510. 520. 530. 540. 550. 560. 570. 580. 590. 600. 610. 620. 630. 640. 650. 660. 670. 680. 690. 700.],[ 0.  0.  0.  0.  0.  4.  2.  4. 12.  5. 17. 14. 11. 10. 15. 10. 15.  2.  8. 11. 13.  8.  4.  9.  2.  4.  3.  0.  5.  4.  2.  1.  1.  0.  3.  0.  0.  2.  1.  2.  2.  1.  0.  1.  0.  1.  1.  2.  0.  0.  0.  0.  1.  0.  0.  0.  3.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.],none,histogram,dataAge(packetReceived),end-to-end delay,s,Attacco_Aggressivo,20251005-11:28:27,20251005-112827,Attacco_Aggressivo,omnetppB-MAC.ini,,,,,NetworkA,2073,0,#0,results,0,0,end-to-end delay in NetworkA.server.app[0]
