,runID,module,name,value,configname,datetime,datetimef,experiment,inifile,iterationvars,iterationvarsd,iterationvarsf,measurement,network,processid,repetition,replication,resultdir,runnumber,seedset,unit
0,Attacco_Burst-0-20251005-12:01:08-4774,NetworkA.sensor4.wlan[0].radio.energyConsumer,totalSleepTime,32.347113382389,Attacco_Burst,20251005-12:01:08,20251005-120108,Attacco_Burst,omnetppB-MAC.ini,,,,,NetworkA,4774,0,#0,results,0,0,
1,Attacco_Burst-0-20251005-12:01:08-4774,NetworkA.sensor1.wlan[0].radio.energyConsumer,totalSleepTime,32.223062964128,Attacco_Burst,20251005-12:01:08,20251005-120108,Attacco_Burst,omnetppB-MAC.ini,,,,,NetworkA,4774,0,#0,results,0,0,
2,Attacco_Burst-0-20251005-12:01:08-4774,NetworkA.sensor2.wlan[0].radio.energyConsumer,totalSleepTime,30.556624163406,Attacco_Burst,20251005-12:01:08,20251005-120108,Attacco_Burst,omnetppB-MAC.ini,,,,,NetworkA,4774,0,#0,results,0,0,
3,Attacco_Burst-0-20251005-12:01:08-4774,NetworkA.sensor3.wlan[0].radio.energyConsumer,totalSleepTime,32.40897121922,Attacco_Burst,20251005-12:01:08,20251005-120108,Attacco_Burst,omnetppB-MAC.ini,,,,,NetworkA,4774,0,#0,results,0,0,
