,runID,module,name,count,sumweights,mean,stddev,min,max,underflows,overflows,binedges,binvalues,interpolationmode,recordingmode,source,title,unit,configname,datetime,datetimef,experiment,inifile,iterationvars,iterationvarsd,iterationvarsf,measurement,network,processid,repetition,replication,resultdir,runnumber,seedset,legend
0,Attacco_Aggressivo-0-20251005-13:12:03-8341,NetworkA.server.app[0],endToEndDelay:histogram,355.0,355.0,0.002499588626678873,0.00016020960134685986,0.002341830705,0.002661856724,0.0,0.0,[2.26 2.27 2.28 2.29 2.3  2.31 2.32 2.33 2.34 2.35 2.36 2.37 2.38 2.39 2.4  2.41 2.42 2.43 2.44 2.45 2.46 2.47 2.48 2.49 2.5  2.51 2.52 2.53 2.54 2.55 2.56 2.57 2.58 2.59 2.6  2.61 2.62 2.63 2.64 2.65 2.66 2.67 2.68 2.69 2.7  2.71 2.72 2.73 2.74 2.75],[  0.   0.   0.   0.   0.   0.   0.   0. 180.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0. 175.   0.   0.   0.   0.   0.   0.   0.   0.],none,histogram,dataAge(packetReceived),end-to-end delay,s,Attacco_Aggressivo,20251005-13:12:03,20251005-131203,Attacco_Aggressivo,omnetpp802.15.4.ini,,,,,NetworkA,8341,0,#0,results,0,0,end-to-end delay in NetworkA.server.app[0]
