,runID,module,name,count,sumweights,mean,stddev,min,max,underflows,overflows,binedges,binvalues,interpolationmode,recordingmode,source,title,unit,configname,datetime,datetimef,experiment,inifile,iterationvars,iterationvarsd,iterationvarsf,measurement,network,processid,repetition,replication,resultdir,runnumber,seedset,legend
0,Attacco_Silenzioso-0-20251005-13:20:56-8795,NetworkA.server.app[0],endToEndDelay:histogram,398.0,398.0,0.002537379844505025,0.0002426077224494258,0.002341830705,0.004965840663,0.0,0.0,[2.26 2.3  2.34 2.38 2.42 2.46 2.5  2.54 2.58 2.62 2.66 2.7  2.74 2.78 2.82 2.86 2.9  2.94 2.98 3.02 3.06 3.1  3.14 3.18 3.22 3.26 3.3  3.34 3.38 3.42 3.46 3.5  3.54 3.58 3.62 3.66 3.7  3.74 3.78 3.82 3.86 3.9  3.94 3.98 4.02 4.06 4.1  4.14 4.18 4.22 4.26 4.3  4.34 4.38 4.42 4.46 4.5  4.54 4.58 4.62 4.66 4.7  4.74 4.78 4.82 4.86 4.9  4.94 4.98],[  0.   0. 175.   0.   0.   0.   0.   0.   0.   0. 219.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   2.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   1.   0.   0.   0.   0.   0.   0.   0.   1.],none,histogram,dataAge(packetReceived),end-to-end delay,s,Attacco_Silenzioso,20251005-13:20:56,20251005-132056,Attacco_Silenzioso,omnetpp802.15.4.ini,,,,,NetworkA,8795,0,#0,results,0,0,end-to-end delay in NetworkA.server.app[0]
